time,cadence,heartrate,distance,altitude,lat,lng,velocity,fixed_altitude
464,86,138,1623.9,31.8,45.50442,-73.52187,4.5,4
465,86,138,1628.2,31.8,45.50439,-73.52186,4.3,4
466,86,138,1631.6,31.8,45.50436,-73.52184,3.4,4
467,88,138,1634.2,31.8,45.504322,-73.521835,2.6,4
468,88,138,1637.7,31.8,45.504288,-73.52182,3.5,4
469,88,138,1641.2,31.8,45.504253,-73.52181,3.5,4
470,88,138,1645.7,31.8,45.50422,-73.521805,4.5,4
471,88,138,1649.5,31.8,45.504185,-73.52179,3.8,4
472,86,138,1653.3,32,45.504147,-73.52178,3.8,4
473,86,139,1657.3,32,45.504112,-73.521774,4,4
474,86,139,1661.4,32,45.50408,-73.52177,4.1,4
475,86,139,1665.6,32.2,45.50405,-73.52175,4.2,4
476,86,139,1669.6,32.2,45.504013,-73.52174,4,4
477,86,139,1673.3,32.2,45.503986,-73.521736,3.7,4
478,86,139,1677.2,32.4,45.50395,-73.52173,3.9,4
479,87,139,1680.5,32.4,45.50392,-73.52171,3.3,4
480,86,139,1684.5,32.4,45.503887,-73.5217,4,4
481,88,139,1687.7,32.4,45.50386,-73.52169,3.2,4
482,88,139,1691.6,32.6,45.50382,-73.521675,3.9,4
483,88,139,1694.6,32.6,45.50379,-73.52167,3,4
484,88,139,1698.9,32.8,45.503754,-73.52165,4.3,4
485,88,139,1702.4,32.8,45.503735,-73.521645,3.5,4
486,87,139,1706.5,33,45.503696,-73.52162,4.1,4
487,88,139,1709.3,33,45.503674,-73.52162,2.8,4
488,86,138,1713.6,33,45.503647,-73.521614,4.3,4
489,86,139,1716.3,33,45.503624,-73.521614,2.7,4
490,86,139,1719.7,33,45.503597,-73.521614,3.4,4
491,86,139,1722.2,33.2,45.503567,-73.52161,2.5,4
492,86,139,1725.3,33.2,45.50354,-73.5216,3.1,4
493,86,139,1727.6,33.2,45.5035,-73.52158,2.3,4
494,86,139,1731,33.4,45.50347,-73.521576,3.4,4
495,86,139,1734.1,33.4,45.503437,-73.52156,3.1,4
496,87,139,1737.9,33.4,45.503395,-73.52155,3.8,4
497,87,140,1741.2,33.6,45.503357,-73.52155,3.3,4
498,88,140,1745.9,33.6,45.503326,-73.521545,4.7,4
499,86,140,1750.3,33.6,45.5033,-73.521545,4.4,4
500,86,140,1754.7,33.6,45.50326,-73.52153,4.4,4
501,86,140,1758.6,33.6,45.503227,-73.521515,3.9,4
502,86,140,1763.1,33.8,45.503197,-73.52151,4.5,4
503,86,139,1767.3,33.8,45.503162,-73.52149,4.2,4
504,86,139,1770.8,34,45.50313,-73.52148,3.5,4
505,85,139,1774.8,34,45.503098,-73.52146,4,4
506,84,139,1778.6,34.2,45.50307,-73.521454,3.8,4
507,84,140,1782,34.2,45.50305,-73.52145,3.4,4
508,84,140,1785,34.2,45.503036,-73.52145,3,4
509,83,140,1787.5,34.2,45.503025,-73.52144,2.5,4
510,82,140,1789.2,34.2,45.50301,-73.52142,1.7,4
511,82,141,1790.3,34.2,45.503,-73.52141,1.1,4
512,80,139,1791.8,34.4,45.50298,-73.521416,1.5,4
513,79,138,1793.2,34.4,45.50297,-73.52143,1.4,4
514,81,137,1794.1,34.4,45.50298,-73.52144,0.9,4
515,82,137,1794.2,34.6,45.50299,-73.521454,0.1,4
516,83,136,1794.2,34.6,45.50301,-73.52146,0,4
517,84,136,1794.2,34.6,45.503033,-73.52146,0,4
518,85,136,1794.2,34.6,45.50306,-73.52146,0,4
519,85,136,1795.5,34.8,45.50309,-73.52146,1.3,4
520,85,136,1796.5,34.8,45.50312,-73.52146,1,4
521,85,136,1798.6,34.8,45.503155,-73.52146,2.1,4
522,85,136,1802.4,34.8,45.503185,-73.52146,3.8,4
523,85,137,1807,34.8,45.503212,-73.52147,4.6,4
524,85,137,1812,34.8,45.503246,-73.52148,5,4
525,85,137,1816.3,34.8,45.503277,-73.52149,4.3,4
526,85,137,1820.6,34.8,45.503307,-73.5215,4.3,4
527,85,137,1825,34.8,45.50334,-73.5215,4.4,4
528,85,136,1828.9,34.8,45.503372,-73.52151,3.9,4
529,85,136,1832.6,34.6,45.503403,-73.521515,3.7,4
530,85,136,1836.3,34.4,45.503433,-73.521515,3.7,4
531,85,136,1839.8,34.4,45.503464,-73.52153,3.5,4
532,85,136,1843.3,34.2,45.503498,-73.52154,3.5,4
533,87,136,1847,34.2,45.503525,-73.52155,3.7,4
534,86,136,1850.7,34,45.50356,-73.52156,3.7,4
535,86,136,1854.3,33.8,45.50359,-73.52157,3.6,4
536,87,135,1857.8,33.6,45.50362,-73.521576,3.5,4
537,88,135,1861.4,33.4,45.50366,-73.521576,3.6,4
538,88,135,1864.9,33.2,45.503693,-73.52158,3.5,4
539,88,134,1868.8,33,45.503727,-73.52159,3.9,4
540,88,134,1872.7,32.8,45.50376,-73.52161,3.9,4
541,86,135,1876.7,32.6,45.503796,-73.52162,4,4
542,86,136,1880.7,32.4,45.50383,-73.52163,4,4
543,87,136,1884.8,32,45.50386,-73.521645,4.1,4
544,88,137,1888.8,31.8,45.503895,-73.52166,4,4
545,88,137,1892.8,31.6,45.503925,-73.521675,4,4
546,88,137,1896.8,31.2,45.50396,-73.52169,4,4
547,88,137,1900.9,31,45.50399,-73.5217,4.1,4
548,88,137,1904.7,30.6,45.504025,-73.521706,3.8,4
549,87,137,1908.3,30.4,45.504055,-73.521706,3.6,4
550,88,137,1912,29.8,45.50409,-73.52171,3.7,4
551,88,138,1915.5,29.6,45.50412,-73.52172,3.5,4
552,87,138,1919,29.2,45.504154,-73.521736,3.5,4
553,88,138,1922.8,29,45.50419,-73.52174,3.8,4
554,88,138,1926.5,28.4,45.504227,-73.52175,3.7,4
555,88,138,1930.2,28.2,45.504257,-73.52177,3.7,4
556,88,138,1934.2,27.8,45.50429,-73.521774,4,4
557,88,138,1938,27.4,45.504322,-73.521774,3.8,4
558,88,139,1941.8,27.2,45.504356,-73.52178,3.8,4
559,88,139,1945.6,26.6,45.504387,-73.52178,3.8,4
560,88,139,1949.4,26.2,45.504417,-73.52179,3.8,4
561,88,139,1953,26,45.504448,-73.5218,3.6,4
562,87,139,1956.6,25.4,45.50448,-73.521805,3.6,4
563,86,139,1959.9,25,45.504513,-73.52182,3.3,4
564,86,139,1963.4,24.6,45.504543,-73.52183,3.5,4
565,86,139,1966.8,24.2,45.504574,-73.521835,3.4,4
566,88,139,1970.2,23.8,45.50461,-73.52184,3.4,4
567,88,139,1973.8,23.4,45.50464,-73.52184,3.6,4
568,86,139,1977.4,23,45.50467,-73.52185,3.6,4
569,86,138,1980.9,22.8,45.504704,-73.52186,3.5,4
570,86,138,1984.5,22.2,45.504734,-73.52187,3.6,4
571,87,139,1988.2,21.8,45.50477,-73.52188,3.7,4
572,88,139,1991.9,21.4,45.504803,-73.52189,3.7,4
573,88,140,1995.8,21,45.504833,-73.521904,3.9,4
574,88,140,1999.6,20.8,45.50487,-73.52192,3.8,4
575,88,140,2003.5,20.4,45.5049,-73.52193,3.9,4
576,88,140,2007.4,20,45.504936,-73.521935,3.9,4
577,88,141,2011.3,19.6,45.50497,-73.52195,3.9,4
578,88,141,2015.3,19.4,45.505005,-73.52196,4,4
579,88,142,2019.5,19,45.505035,-73.521965,4.2,4
580,88,142,2023.4,18.8,45.50507,-73.52197,3.9,4
581,88,142,2027.3,18.4,45.5051,-73.52198,3.9,4
582,88,142,2030.9,18.2,45.50513,-73.52199,3.6,4
583,88,143,2034.5,17.6,45.50516,-73.522,3.6,4
584,88,143,2038.1,17.6,45.50519,-73.52202,3.6,4
585,87,143,2041.5,17.2,45.505226,-73.522026,3.4,4
586,88,144,2045,17,45.50526,-73.52203,3.5,4
587,88,144,2048.7,16.6,45.505295,-73.52205,3.7,4
588,88,145,2052.4,16.4,45.505325,-73.52206,3.7,4
589,88,145,2056.1,16,45.50536,-73.52208,3.7,4
590,88,145,2059.7,15.6,45.505394,-73.522095,3.6,4
591,88,145,2063.8,15.4,45.505424,-73.5221,4.1,4
592,88,146,2067.8,15.2,45.50546,-73.52211,4,4
593,88,146,2071.7,15,45.505493,-73.522125,3.9,4
594,88,146,2075.7,14.8,45.505527,-73.52213,4,4
595,88,146,2079.7,14.4,45.50556,-73.52215,4,4
596,88,146,2083.6,14.4,45.505592,-73.52216,3.9,4
597,88,145,2087.5,14,45.505627,-73.52218,3.9,4
598,88,145,2091.4,13.8,45.50566,-73.522194,3.9,4
599,88,145,2095.3,13.6,45.505695,-73.52221,3.9,4
600,88,145,2099.3,13.4,45.505722,-73.522224,4,4
601,88,145,2103.2,13.2,45.505768,-73.52224,3.9,4
602,88,145,2106.9,13.2,45.5058,-73.522255,3.7,4
603,88,145,2111.6,12.8,45.505833,-73.52226,4.7,4
604,88,145,2115.5,12.6,45.505863,-73.52227,3.9,4
605,88,145,2119.4,12.4,45.5059,-73.52228,3.9,4
606,88,145,2123.3,12.4,45.505936,-73.522285,3.9,4
607,88,145,2127.3,12.2,45.50597,-73.52229,4,4
608,88,146,2131.4,12,45.506,-73.5223,4.1,4
609,88,146,2135.2,11.8,45.50603,-73.52231,3.8,4
610,88,146,2138.7,11.6,45.506065,-73.52232,3.5,4
611,88,146,2142.7,11.4,45.5061,-73.52232,4,4
612,88,146,2145.9,11.2,45.506134,-73.52234,3.2,4
613,88,147,2149.8,11.2,45.50616,-73.52235,3.9,4
614,88,146,2153.5,11,45.506195,-73.522354,3.7,4
615,88,146,2157,10.8,45.506226,-73.52236,3.5,4
616,88,146,2160.6,10.6,45.50626,-73.52237,3.6,4
617,88,146,2164,10.6,45.506294,-73.52238,3.4,4
618,88,146,2167.7,10.4,45.506317,-73.522385,3.7,4
619,88,146,2171.4,10,45.50636,-73.5224,3.7,4
620,88,146,2174.8,10,45.506393,-73.52241,3.4,4
621,88,146,2178.7,10,45.506428,-73.522415,3.9,4
622,88,146,2182.4,9.8,45.506454,-73.52242,3.7,4
623,88,146,2186.2,9.6,45.506485,-73.52243,3.8,4
624,88,147,2189.9,9.4,45.506527,-73.52244,3.7,4
625,88,147,2193.6,9.2,45.50656,-73.52245,3.7,4
626,88,147,2198,9.2,45.506596,-73.52246,4.4,4
627,88,147,2201.7,9,45.506634,-73.52248,3.7,4
628,88,147,2205.9,9,45.50667,-73.52249,4.2,4
629,88,147,2210.6,8.8,45.506702,-73.52251,4.7,4
630,88,147,2214.5,8.6,45.506737,-73.522514,3.9,4
631,88,147,2218.6,8.6,45.506775,-73.52253,4.1,4
632,88,147,2222.7,8.6,45.506813,-73.522545,4.1,4
633,88,147,2227.4,8.6,45.506847,-73.52256,4.7,4
634,88,146,2231.8,8.4,45.50688,-73.522575,4.4,4
635,88,146,2235.8,8.4,45.506916,-73.52258,4,4
636,88,146,2240.1,8.2,45.50695,-73.5226,4.3,4
637,88,146,2244,8.2,45.50698,-73.522606,3.9,4
638,88,146,2247.9,8,45.507015,-73.52262,3.9,4
639,88,146,2251.6,8,45.507053,-73.52264,3.7,4
640,88,146,2255.7,8,45.507088,-73.522644,4.1,4
641,88,146,2259.7,8,45.507122,-73.52265,4,4
642,88,146,2263.8,8,45.50716,-73.52266,4.1,4
643,88,146,2267.5,7.8,45.5072,-73.52267,3.7,4
644,88,147,2271.4,7.8,45.50723,-73.52268,3.9,4
645,88,147,2275.5,7.8,45.50726,-73.5227,4.1,4
646,88,147,2279.5,7.6,45.507305,-73.52272,4,4
647,88,147,2283.5,7.6,45.50734,-73.52273,4,4
648,88,147,2288.2,7.6,45.507374,-73.522736,4.7,4
649,88,147,2292.4,7.4,45.50741,-73.52275,4.2,4
650,88,147,2296.4,7.4,45.507442,-73.52276,4,4
651,88,147,2300.3,7.4,45.507477,-73.52277,3.9,4
652,88,147,2304.4,7.4,45.50751,-73.52278,4.1,4
653,88,147,2308.6,7.4,45.50754,-73.5228,4.2,4
654,88,147,2312.3,7.4,45.507576,-73.52281,3.7,4
655,88,147,2316.2,7.2,45.507607,-73.52282,3.9,4
656,88,146,2320.2,7.2,45.507645,-73.52283,4,4
657,88,146,2323.5,7.2,45.507675,-73.52283,3.3,4
658,88,145,2327.3,7.2,45.50771,-73.522835,3.8,4
659,88,145,2330.9,7.2,45.50774,-73.522835,3.6,4
660,88,145,2334.7,7.2,45.507774,-73.52284,3.8,4
661,88,144,2338.2,7.2,45.507812,-73.52285,3.5,4
662,88,144,2341.9,7.2,45.507843,-73.522865,3.7,4
663,88,144,2345.8,7.2,45.507874,-73.52287,3.9,4
664,88,143,2349.4,7.2,45.507904,-73.52289,3.6,4
665,88,143,2353,7.2,45.507935,-73.5229,3.6,4
666,88,143,2356.7,7.4,45.50797,-73.52292,3.7,4
667,88,143,2360.2,7.4,45.508003,-73.522934,3.5,4
668,88,144,2364.3,7.4,45.50804,-73.52294,4.1,4
669,88,144,2368.3,7.4,45.50808,-73.52295,4,4
670,88,144,2372.3,7.4,45.508118,-73.52296,4,4
671,88,145,2376.5,7.4,45.508156,-73.52297,4.2,4
672,88,145,2380.7,7.6,45.508198,-73.52299,4.2,4
673,88,146,2385.3,7.6,45.508236,-73.522995,4.6,4
674,88,147,2390.2,7.8,45.508274,-73.52301,4.9,4
675,88,147,2395.1,7.8,45.508312,-73.52302,4.9,4
676,87,147,2399.8,8,45.50835,-73.523026,4.7,4
677,86,147,2404.4,8,45.50839,-73.52303,4.6,4
678,88,148,2408.8,8,45.508423,-73.52303,4.4,4
679,88,149,2413.2,8,45.508457,-73.52303,4.4,4
680,88,149,2417.3,8.2,45.50849,-73.52304,4.1,4
681,88,151,2421.4,8.2,45.50853,-73.523056,4.1,4
682,88,150,2425.4,8.4,45.50856,-73.52306,4,4
683,88,149,2429.1,8.6,45.508595,-73.52307,3.7,4
684,88,150,2432.7,8.6,45.508625,-73.52308,3.6,4
685,88,150,2436.2,8.6,45.50866,-73.52309,3.5,4
686,88,151,2439.8,8.8,45.508694,-73.5231,3.6,4
687,88,151,2443.5,8.8,45.508724,-73.52312,3.7,4
688,88,151,2447.2,9,45.50876,-73.523125,3.7,4
689,88,151,2450.9,9.2,45.50879,-73.52314,3.7,4
690,88,151,2454.4,9.2,45.508823,-73.523155,3.5,4
691,88,151,2458,9.2,45.508858,-73.52316,3.6,4
692,88,151,2461.6,9.4,45.508892,-73.52317,3.6,4
693,88,151,2465.5,9.6,45.508926,-73.52318,3.9,4
694,88,151,2469.5,9.8,45.50896,-73.52319,4,4
695,88,151,2473.5,9.8,45.508995,-73.52319,4,4
696,88,151,2477.3,10,45.509026,-73.5232,3.8,4
697,88,151,2481.1,10,45.50906,-73.52321,3.8,4
698,88,151,2484.9,10,45.50909,-73.52322,3.8,4
699,88,151,2488.8,10.2,45.509125,-73.523224,3.9,4
700,88,151,2492.6,10.2,45.50916,-73.52323,3.8,4
701,88,151,2496.4,10.4,45.509193,-73.52324,3.8,4
702,88,151,2500.1,10.4,45.509228,-73.523254,3.7,4
703,88,153,2503.9,10.6,45.509262,-73.52326,3.8,4
704,88,153,2507.7,10.6,45.509296,-73.52327,3.8,4
705,88,153,2511.6,10.6,45.50933,-73.523285,3.9,4
706,88,153,2515.6,10.6,45.509365,-73.523285,4,4
707,88,154,2519.7,10.6,45.5094,-73.52329,4.1,4
708,88,154,2523.6,10.6,45.509434,-73.5233,3.9,4
709,88,154,2527.4,10.8,45.509468,-73.52331,3.8,4
710,88,154,2531.4,10.8,45.509506,-73.52332,4,4
711,88,154,2535.4,10.8,45.509537,-73.52333,4,4
712,88,154,2539.5,10.8,45.509575,-73.523346,4.1,4
713,88,154,2543.3,11,45.50961,-73.52335,3.8,4
714,88,154,2547.4,11,45.509644,-73.52337,4.1,4
715,88,154,2551.5,11,45.50968,-73.52338,4.1,4
716,88,154,2555.5,11,45.509716,-73.523384,4,4
717,88,153,2559.7,11,45.509747,-73.5234,4.2,4
718,88,153,2563.8,11,45.50978,-73.52341,4.1,4
719,88,152,2567.5,11,45.509815,-73.52342,3.7,4
720,88,152,2571.5,11,45.50985,-73.52344,4,4
721,88,152,2575.3,11.2,45.50988,-73.523445,3.8,4
722,88,151,2579.3,11.2,45.50992,-73.52345,4,4
723,88,150,2582.9,11.2,45.50995,-73.52346,3.6,4
724,88,150,2586.8,11.2,45.509983,-73.52347,3.9,4
725,88,150,2590.6,11.2,45.510017,-73.52348,3.8,4
726,88,149,2594.2,11.2,45.51005,-73.5235,3.6,4
727,88,148,2598.2,11.2,45.510086,-73.523506,4,4
728,88,147,2602.2,11.2,45.51012,-73.52352,4,4
729,88,147,2606.2,11.2,45.51016,-73.52354,4,4
730,88,147,2610.2,11.2,45.51019,-73.52355,4,4
731,88,147,2614.2,11.2,45.510223,-73.52356,4,4
732,88,147,2618.3,11.2,45.510258,-73.523575,4.1,4
733,88,146,2622.3,11.2,45.510292,-73.52358,4,4
734,88,145,2626.4,11.4,45.510326,-73.52359,4.1,4
735,88,145,2630.5,11.4,45.51036,-73.5236,4.1,4
736,88,145,2634.2,11.4,45.510395,-73.523605,3.7,4
737,88,145,2638.1,11.4,45.510426,-73.52361,3.9,4
738,88,144,2641.9,11.6,45.51046,-73.52363,3.8,4
739,88,144,2645.6,11.6,45.510494,-73.523636,3.7,4
740,90,144,2649.4,11.6,45.510532,-73.523636,3.8,4
741,90,144,2653.2,11.6,45.510567,-73.52365,3.8,4
742,90,143,2657.1,11.6,45.510597,-73.52366,3.9,4
743,89,143,2661,11.6,45.51063,-73.523674,3.9,4
744,89,143,2664.7,11.6,45.510666,-73.52368,3.7,4
745,89,143,2668.6,11.6,45.5107,-73.52369,3.9,4
746,89,143,2672.6,11.6,45.510735,-73.5237,4,4
747,89,143,2676.5,11.6,45.510765,-73.523705,3.9,4
748,89,143,2680.4,11.4,45.510803,-73.523705,3.9,4
749,89,143,2684.1,11.4,45.510834,-73.52372,3.7,4
750,89,143,2688.1,11.4,45.51087,-73.52373,4,4
751,89,143,2691.8,11.4,45.510902,-73.52374,3.7,4
752,89,142,2695.8,11.4,45.510937,-73.52375,4,4
753,89,142,2699.6,11.2,45.51097,-73.523766,3.8,4
754,89,142,2703.7,11.2,45.511005,-73.52378,4.1,4
755,89,142,2707.5,11.2,45.51104,-73.523796,3.8,4
756,89,142,2711.4,11.2,45.51107,-73.52381,3.9,4
757,89,142,2715.3,11.2,45.511105,-73.52382,3.9,4
758,89,141,2719.3,11.2,45.51114,-73.523834,4,4
759,89,141,2723.2,11.2,45.511173,-73.52384,3.9,4
760,89,141,2727.1,11.2,45.511208,-73.52385,3.9,4
761,89,141,2730.9,11.2,45.511242,-73.523865,3.8,4
762,89,140,2734.8,11.2,45.51128,-73.52388,3.9,4
763,89,140,2738.8,11.2,45.511314,-73.523895,4,4
764,89,140,2743,11.2,45.511345,-73.523926,4.2,4
765,90,140,2747.1,11.2,45.51138,-73.52395,4.1,4
766,90,140,2751,11.2,45.511414,-73.523964,3.9,4
767,90,140,2755.3,11.2,45.511448,-73.52399,4.3,4
768,89,140,2759.5,11.2,45.51148,-73.52401,4.2,4
769,89,140,2763.9,11.2,45.511513,-73.52403,4.4,4
770,89,140,2768,11.2,45.51155,-73.52405,4.1,4
771,89,140,2772.2,11.4,45.511585,-73.52406,4.2,4
772,89,141,2776.4,11.4,45.51162,-73.52406,4.2,4
773,90,141,2780.4,11.4,45.511654,-73.52408,4,4
774,89,142,2784.4,11.6,45.511692,-73.524086,4,4
775,89,142,2788.7,11.6,45.511723,-73.52409,4.3,4
776,89,142,2792.6,11.8,45.511757,-73.5241,3.9,4
777,89,142,2796.4,11.8,45.51179,-73.5241,3.8,4
778,89,143,2800,11.8,45.511826,-73.52412,3.6,4
779,89,143,2804,12,45.51186,-73.524124,4,4
780,89,143,2807.9,12,45.511894,-73.524124,3.9,4
781,90,143,2811.4,12.2,45.511932,-73.524124,3.5,4
782,89,143,2815.4,12.2,45.511967,-73.52413,4,4
783,90,143,2819.4,12.4,45.512005,-73.52414,4,4
784,90,143,2823.3,12.4,45.512043,-73.52415,3.9,4
785,90,143,2827.2,12.4,45.512077,-73.524155,3.9,4
786,90,143,2831.5,12.4,45.512115,-73.52417,4.3,4
787,90,143,2835.8,12.4,45.51215,-73.52418,4.3,4
788,90,142,2840,12.4,45.512188,-73.52419,4.2,4
789,90,142,2844.3,12.4,45.512222,-73.5242,4.3,4
790,90,142,2848.6,12.6,45.512257,-73.52421,4.3,4
791,89,142,2852.7,12.6,45.51229,-73.524216,4.1,4
792,89,142,2856.7,12.6,45.51232,-73.52422,4,4
793,89,142,2860.7,12.6,45.512356,-73.52423,4,4
794,89,142,2864.5,12.8,45.512383,-73.52423,3.8,4
795,89,142,2868.1,12.8,45.512417,-73.52424,3.6,4
796,89,142,2871.3,12.8,45.51245,-73.52424,3.2,4
797,89,142,2874.7,12.8,45.51248,-73.52425,3.4,4
798,89,141,2878.3,12.8,45.512516,-73.524254,3.6,4
799,89,141,2881.7,12.8,45.512547,-73.52427,3.4,4
800,89,141,2885.4,12.8,45.512585,-73.524284,3.7,4
801,89,142,2888.9,12.8,45.51262,-73.52429,3.5,4
802,89,143,2892.8,12.8,45.512653,-73.5243,3.9,4
803,89,144,2896.7,12.8,45.512688,-73.524315,3.9,4
804,89,145,2900.8,12.8,45.512722,-73.52432,4.1,4
805,89,145,2904.9,12.8,45.512756,-73.52433,4.1,4
806,89,145,2909.1,12.8,45.512787,-73.524345,4.2,4
807,89,146,2912.9,12.8,45.512825,-73.52435,3.8,4
808,89,146,2916.9,12.8,45.512856,-73.52436,4,4
809,89,146,2920.9,12.8,45.51289,-73.52437,4,4
810,89,146,2924.8,12.8,45.512924,-73.524376,3.9,4
811,89,147,2928.6,12.8,45.512962,-73.52438,3.8,4
812,90,147,2932.5,12.8,45.512997,-73.5244,3.9,4
813,89,148,2936.4,12.8,45.51303,-73.52441,3.9,4
814,89,147,2940.5,12.8,45.513065,-73.524414,4.1,4
815,89,147,2944.3,12.8,45.5131,-73.52442,3.8,4
816,89,147,2948.3,12.8,45.51313,-73.52444,4,4
817,89,147,2952.2,12.8,45.513165,-73.52445,3.9,4
818,89,146,2956,12.8,45.5132,-73.52447,3.8,4
819,89,146,2960.1,12.8,45.51323,-73.524475,4.1,4
820,89,146,2964,12.8,45.513264,-73.52448,3.9,4
821,89,146,2967.7,12.8,45.513298,-73.5245,3.7,4
822,89,146,2971.4,12.8,45.513332,-73.524506,3.7,4
823,89,145,2975.1,12.8,45.513367,-73.52451,3.7,4
824,90,145,2979.1,12.8,45.513397,-73.52452,4,4
825,89,145,2982.8,12.6,45.51343,-73.52453,3.7,4
826,89,144,2986.6,12.6,45.513466,-73.524536,3.8,4
827,89,144,2990.3,12.6,45.5135,-73.52454,3.7,4
828,89,144,2994.1,12.6,45.513535,-73.52455,3.8,4
829,90,144,2998,12.4,45.513565,-73.52456,3.9,4
830,90,144,3001.9,12.4,45.513603,-73.52457,3.9,4
831,90,144,3005.6,12.4,45.513638,-73.524574,3.7,4
832,89,144,3009.4,12.4,45.51367,-73.52458,3.8,4
833,89,144,3013.4,12.4,45.513702,-73.52458,4,4
834,89,144,3017.3,12.4,45.513737,-73.5246,3.9,4
835,89,144,3021.1,12.4,45.513775,-73.524605,3.8,4
836,89,145,3025,12.2,45.513805,-73.52461,3.9,4
837,89,145,3029,12.2,45.51384,-73.52462,4,4
838,90,144,3032.8,12.2,45.513874,-73.524635,3.8,4
839,89,142,3036.8,12.2,45.51391,-73.52465,4,4
840,90,142,3040.8,12.2,45.513947,-73.524666,4,4
841,89,141,3044.7,12,45.513977,-73.52468,3.9,4
842,89,140,3048.8,12,45.51401,-73.52469,4.1,4
843,89,139,3052.7,12,45.514046,-73.5247,3.9,4
844,89,138,3056.8,12,45.51408,-73.524704,4.1,4
845,89,138,3060.6,12,45.51411,-73.52471,3.8,4
846,89,138,3064.4,12,45.514145,-73.52473,3.8,4
847,89,137,3068.2,12.2,45.51418,-73.524734,3.8,4
848,89,137,3072.1,12.2,45.514214,-73.52475,3.9,4
849,89,136,3075.9,12.2,45.51425,-73.524765,3.8,4
850,89,136,3079.8,12.2,45.514286,-73.52477,3.9,4
851,89,136,3083.8,12.2,45.51432,-73.52478,4,4
852,89,137,3087.8,12.2,45.514355,-73.524796,4,4
853,89,137,3091.8,12.2,45.51439,-73.52481,4,4
854,89,138,3096,12.2,45.514423,-73.52482,4.2,4
855,89,138,3100,12.4,45.514458,-73.524826,4,4
856,89,139,3104.1,12.4,45.514492,-73.52483,4.1,4
857,89,140,3108.1,12.4,45.514526,-73.52484,4,4
858,89,142,3112.3,12.4,45.51456,-73.52485,4.2,4
859,89,142,3115.9,12.4,45.514595,-73.52486,3.6,4
860,89,142,3119.7,12.4,45.51463,-73.52487,3.8,4
861,89,143,3123.5,12.4,45.51466,-73.52489,3.8,4
862,89,143,3127.2,12.6,45.514694,-73.52489,3.7,4
863,89,143,3131.1,12.6,45.51473,-73.5249,3.9,4
864,89,144,3135,12.8,45.514767,-73.52494,3.9,4
865,89,144,3139,12.8,45.5148,-73.52498,4,4
866,89,144,3143.2,12.8,45.514835,-73.52499,4.2,4
867,89,145,3147.7,13,45.514874,-73.525,4.5,4
868,89,145,3152.2,13.2,45.51491,-73.52502,4.5,4
869,89,145,3156.9,13.2,45.51495,-73.525024,4.7,4
870,89,145,3161.1,13.2,45.51498,-73.52503,4.2,4
871,89,144,3165.5,13.4,45.515015,-73.52503,4.4,4
872,89,144,3169.6,13.4,45.51505,-73.52504,4.1,4
873,89,143,3173.7,13.6,45.515083,-73.52505,4.1,4
874,89,143,3177.7,13.8,45.515118,-73.52506,4,4
875,89,143,3181.2,13.8,45.515152,-73.52508,3.5,4
876,89,143,3184.8,13.8,45.515186,-73.525085,3.6,4
877,90,143,3188.7,13.8,45.51522,-73.52509,3.9,4
878,89,142,3192.4,13.8,45.51526,-73.52511,3.7,4
879,89,142,3196.2,13.8,45.515293,-73.52512,3.8,4
880,89,142,3200.2,13.8,45.515327,-73.52513,4,4
881,89,142,3204.3,13.8,45.51536,-73.52515,4.1,4
882,89,142,3208.6,13.8,45.515396,-73.52515,4.3,4
883,89,142,3212.6,13.8,45.51543,-73.525154,4,4
884,90,142,3216.7,13.8,45.515465,-73.52516,4.1,4
885,90,142,3220.6,13.8,45.5155,-73.525185,3.9,4
886,90,143,3224.5,13.8,45.515533,-73.52519,3.9,4
887,90,143,3228.3,13.8,45.515564,-73.5252,3.8,4
888,89,144,3232.1,13.8,45.5156,-73.5252,3.8,4
889,89,145,3235.8,13.8,45.51563,-73.5252,3.7,4
890,89,145,3239.6,13.8,45.515663,-73.52521,3.8,4
891,90,145,3242.9,13.8,45.515697,-73.525215,3.3,4
892,90,146,3246.7,13.8,45.51573,-73.52523,3.8,4
893,90,146,3250.4,13.6,45.515766,-73.52524,3.7,4
894,89,146,3254.3,13.6,45.5158,-73.525246,3.9,4
895,89,146,3258,13.4,45.515835,-73.52526,3.7,4
896,89,146,3262,13.4,45.51587,-73.52527,4,4
897,89,146,3265.9,13.2,45.515903,-73.525276,3.9,4
898,89,146,3269.8,13.2,45.515938,-73.52528,3.9,4
899,89,145,3273.8,13.2,45.515972,-73.5253,4,4
900,86,145,3278,13,45.516003,-73.525314,4.2,4
901,86,145,3281.9,13,45.51603,-73.52532,3.9,4
902,86,145,3285.6,12.8,45.51605,-73.52532,3.7,4
903,86,147,3288.8,12.8,45.516064,-73.52533,3.2,4
904,86,148,3291.4,12.8,45.51607,-73.52533,2.6,4
905,86,148,3292.4,12.6,45.516087,-73.52534,1,4
906,86,148,3293.2,12.6,45.516098,-73.525345,0.8,4
907,74,147,3294.3,12.4,45.51611,-73.525345,1.1,4
908,68,145,3295.2,12.4,45.516117,-73.52535,0.9,4
909,65,144,3295.7,12.4,45.51613,-73.52535,0.5,4
910,63,144,3295.9,12.4,45.516144,-73.52536,0.2,4
